Id,Address1,Address2,Area,Country,City,State,Region,Pincode
5963,"U 6, 9 Suncesal Complex, Sttadhar Cross Road","Ghatlodia, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380061
2849,Bajrang Market,Tekari Road Gaya,,India,Gaya,Bihar,NA,823001
5964,"Shree Shyam Bhawan, Near Ray Talkies, Matkuria Asmashan Ghat","Bank More, Dhanbad",,India,Dhanbad,Jharkhand,Dhanbad,826001
14332,Khair Nagar,131/2,Kaushalya Bhawan,,Meerut,,,250002
21570,M.P.D.ROAD                              ,                                        ,,,BHAGALPUR                ,,,812002
21574,"SHOP NO.6, M.S. COMPLEX,  VISHNU CINEMA,",                                        ,,,BEGUSARAI                ,,,851101
14333,P.O.Raniganj,34/1 N.S.B.Road,,,Raniganj,,,713323
20544,"34/1,N.S.B.ROAD,ROOM NO.9               ",PO-RANUGANJ                             ,,,BURDWAN                  ,,,713347
19929,BHAI MAHAN SINGH MARG                   ,NEAR BIKANER CHILDREN HOSPITAL          ,,,MUKTSAR                  ,,,152026
2850,"22-B, 1st Floor, Dilkusha Market,",Jalandhar,,India,Jalandhar,Punjab,NA,144001
2851,"76, Perianna Maistry Street, 1st Floor, Periamet","Vaigi Complex, Chennai",,India,Chennai,Tamil Nadu,NA,600003
2852,Kali Mata Mandir Road,Gurdaspur,,India,Gurdaspur,Punjab,NA,145001
20171,"PROP. RISHAB MEDICAL AGENCIES,          ",MAIN MARET                              ,,,SHRI DUNGARGARH          ,,,331803
22071,"25, SURAJ MARKET KATLA RAMLILA GROUND   ",HISSAR                                  ,,,HISSAR                   ,,,125001
2853,"Shop No. 2, Hariom Market",Rampuri,,India,Kanpur Moffusil,Uttar Pradesh,NA,209301
14334,Station Road Hubli,1St Floor Aditya Annexe Coen Road,,,Hubli,,,580020
5965,"Shop No. 7/8/9, Ground Floor, Devibhakati Building, Jivdani Road",Virar East,,India,Thane,Maharashtra,Thane,401303
5966,"C K Road, Near Jewellary Shop, Panbazar",Guwahati,,India,Guwahati,Assam,Guwahati,781001
19569,SHOP NO.84 SARDAR PATEL MARG            ,RAMKRISHNA NAGAR                        ,,,JHABUA                   ,,,457661
2854,"5-6, Shyam Plaza, Near Dawa Bazar,","15 Hazareshwar Colony, Hospital Road,",,India,Udaipur,Rajasthan,NA,313001
14336,,,,,Udaipur,,,
14337,,1St Floor Keshri Complex,S.N. Road - Ranchi,,Ranchi,,,834001
19570,HANUMAN CHOWK                           ,                                        ,,,SATNA                    ,,,       
19930,"M.C.R. 1713-A/1, OLD HOSPITAL, ROPAR    ",                                        ,,,ROPAR                    ,,,140001
14338,Gorakhpur,C/O Dr. C.B. Madhesia Md (Psych),Hanuman Mandir Road Betia Hata,,Gorakhpur,,,273001
2855,"Gandhi Path,","Kunwar Singh Colony,",,India,Dhanbad,Jharkhand,NA,827013
23309,,,,,Dhemaji,Assam,,
5967,"59/50 Birhana Road, Naughara","General Ganj, Kanpur",,India,Kanpur,Uttar Pradesh,Kanpur,208001
21308,"209,WEST MANGALWAR PETH                 ",                                        ,,,SOLAPUR                  ,,,413002
14339,,,,,Bijnor,,,
14340,,Lg-37 Meer Jaan Lane,Naya Gaon East Lucknow -,,Lucknow,,,226018
7475,,,,India,,Jharkhand,,
22179,"V P.O, DAROHA, THE PALAMPUR             ",DISTT. KANGRA                           ,,,KANGRA                   ,,,176092
14341,,,,,Dehradun,,,
14342,,,,,Pusad,,,
5968,"Shop No. G-3, RC Palace, Govind Mitra Road","Bankipur, Patna",,India,Patna,Bihar,Patna,800004
14344,Hyderabad,Flat No:- 204 2Nd Floor Sapthpadi,Towers Gangaram Chandannagar,,Hyderabad,,,500050
14345,,Adarsh Nagar Birgunj (Parsa),,,Parsa,,,13
14346,,11 Priya Nath Ghosh Road Kolkata -,11 Priya Nath,,Kolkata,,,700075
14347,Lahar Tara,G.T.Road Maheshpur,,,Varanasi,,,221002
21571,"SHIV PALACE,KRIPARAMPUL                 ",GANDHI CHOWK                            ,,,MUNGER                   ,,,811201
14348,,,,,Malda,,,
5969,"Nalanda Enclave, Ground Floor, Pritamnagar First Slope","Ellisbridge, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380006
5970,"No. 4-32-1/12/Nr, Ground Floor, Allywn Colony","Kukatpally, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500072
14349,,Rathi Tower Shop No. 9 'D' Building,Dashmesh Nagar Aurangabad -,,Aurangabad,,,431005
18585,"41/981 2, Vrindavan Colony              ",Robinson Road                           ,,,PALAKKAD                 ,,,678001
2857,"8 - 2 - 101 / 4, Shop No. 5,","Behind Lic Building, Near Bus Stand,",,India,Medak,Telangana,NA,502103
2856,"D.No.9-10-101, Pinnavari Street",Warangal,,India,Warangal,Telangana,NA,506002
14350,,,,,Tadepalligudem,,,
18121,"NO.4, THANGA AMMAN KOIL STREET          ","TUTICORIN DIST,                         ",,,KOVILPATTI               ,,,628501
19263,"H NO.9-10-101,                          ",PINNAVARI STREET                        ,,,WARANGAL                 ,,,506 022
19261,"8-2-101/4/5,NEAR BUS STOP               ",BEHIND LIC BUILDING SIDDIPET            ,,,MEDAK                    ,,,       
20169,"38,SECOND FLOOR CENTRE PLAZA,           ",INSIDE OF KOTGATE                       ,,,BIKANER                  ,,,       
2858,"1/164, Mig, Awas Vikas Colony",Agra,,India,Agra,Uttar Pradesh,NA,282007
14351,Garhwa,Main,Road,,Garhwa,,,822114
2859,"23 St.Anthony Apartment,",Mapusa,,India,Mapusa,Goa,NA,403507
14352,"23 St.Anthony Apartment,","Mapusa,",,,Margao,Goa,,403507
23311,,,,,Goa,Goa,,
14353,,,,,Chandrapur,,,
14354,Durg-491001(C.G.),Hall A-2 1St Floor,Jeevan Rekha Parisar,,Durg,,,491001
14355,,Bhartia Road Sahibganj -,,,Sahibganj,,,111111
21835,RAMAN COMMERICALS HALL A-3              ,JIVAN REKHA PARISAR                     ,,,DURG                     ,,,491001
14356,Shah Talai,Near Pwd Rest House Vpo Talai,Teh. Jhandutta Distt. Bilaspur,,Shah Talai,,,174030
22180,"TEH:JHANDUTTA, DISTT: BILASPUR          ",SHAH TALAI                              ,,,BILASPUR                 ,,,174030
14357,Modinagar,7 - Indra Market,Gurudwara Road,,Modinagar,,,201204
14360,Jammu -,2Nd Flr Pupil Wala Ahata Kanak Mandi,2Nd Flr Pupil Wala Ahata Kanak Mandi,,Jammu,,,180001
5971,Sr.No19 Gondhale Nagar,"Hadapsar, Pune",,India,Pune,Maharashtra,Pune,411028
2860,"Opposite Nehru Park, Partar Road, Moga",Faridkot,,India,Faridkot,Punjab,NA,142001
2861,Mission Chowk,Ranchi,,India,Ranchi,Jharkhand,NA,835302
14362,,C/O New Krishna Market,Sindhi Colony-Mau,,Mau,,,275101
5972,"Garima Tower, CK Rd, Near Hari Sabha, Fancy Bazaar",Guwahati,,India,Guwahati,Assam,Guwahati,781001
19931,"C/O ROHIT HOSPITAL,DANA MANDI           ",BARA PIND ROAD                          ,,,GORAYA                   ,,,144409
14363,"1260/20, Shiv Nagar,","Chotu Ram Chowk,","Civil Road,",,Rohtak,Haryana,,124001
5973,"13/34, Vadavalli Road, Edayarpalayam",Coimbatore,,India,Coimbatore,Tamil Nadu,Coimbatore,641025
19932,"WATER WORKS ROAD, MANSA.                ",MANSA (PUNJAB)                          ,,,MANSA                    ,,,       
14367,,Jalkal Road Bans Deoria -,,,Deoria,,,274001
21174,C-128 2ND FLOOR LEFT SIDE               ,NRAINA INDUSTRIAL AREA PHASE-1          ,,,NEW DELHI                ,,,110028
23312,,,,,Jhanjharpur,Bihar,,
5974,"44/611, Sagar Apartment, Opposite Bhavsar Hostel","Nava Wadaj, Ahmedabad",,India,Ahmedabad,Gujarat,Ahmedabad,380013
5975,"Behind Of Tirupati Surgicals, Chimnya Ganpati Chowk","Sadashiv Peth, Pune",,India,Pune,Maharashtra,Pune,411030
5976,"1385/4, Rani Bagh Road, Multani Mohalla, Pitam Pura","Rani Bagh, Delhi",,India,Delhi,Delhi,Delhi-NCR,110034
21175,"1385/4,MULTANI MOHALLA                  ",RANI BAGH                               ,,,NEW DELHI                ,,,110034
21179,"A-14, 1ST FLOOR                         ","KH.NO.571/464,(ON ROAD NO.43)           ",,,DELHI                    ,,,110034
5977,"Near Shee Ram Sindhu Bhawan, Kanti Oli",Kamptee,,India,Nagpur,Maharashtra,Nagpur,441002
2862,"127, Mahavir Plaza Rallies Plot",Amravati,,India,Amravati,Maharashtra,NA,444601
14368,Ramwardnarsingpur (M.P),,,,Narsinghpur,,,487001
2863,"6-7, Shanker Market,","Nr.Salarganj Gate,",,India,Karnal,Haryana,NA,132103
14369,Ramte Ram Road,134-135 First Floor,Mohan City Centre,,Ghaziabad,,,201001
14370,,D-345,Sector - 10,,Noida,,,201301
2864,"203, 2nd Floor, Prafulla Place,",Govind Mitra Road,,India,Patna,Bihar,NA,800004
14371,Noida,D-345 Iind Floor,Sector - 10,,Gautam Budh Nagar,,,201301
7087,"G-25, D-1, Ashirwad Complex","Green Park, New Delhi",,India,Newdelhi,Delhi,,110016
5978,"1-8-430/A, Near Venkateshwara Temple","Chikkadpally, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500020
20913,"SHOP NO.14,59/22,JAISWAL MARKET         ",BIRHANA ROAD                            ,,,KANPUR                   ,,,208001
19262,"7-1-640,MARUTHI VEEDHI                  ",BANDIMET                                ,,,SECUNDERABAD             ,,,500003
5979,"Shop No-12-1-375/A, Monda Market, Near Sree Rama Lodge","Shivaji Nagar, Secunderabad",,India,Secunderabad,Telangana,Hyderabad,500003
14372,Motihari East Champaran,Chotta Bariyarpur,,,,,,111111
2865,Nowhatta,Srinagar,,India,Srinagar,Jammu & Kashmir,NA,190003
14373,,Khalsa Lodge Buxidih Road Giridh -,,,Giridh,,,815301
18660,"NUNTIKIRI,CHOUDWAR                      ",                                        ,,,CUTTACK                  ,,,754025
2866,"284, D.H. Road","Behala, South Kolkata",,India,Kolkata,West Bengal,NA,700034
5980,"51/5, Roy Bahadur Road, Behela",Kolkata,,India,Kolkata,West Bengal,Kolkata,700034
14375,,,,,Alipurduar,,,
14376,,,,,South Kolkata,,,
14377,Dist:Barpeta (Assam),Dudhuria Market,Barpeta Road,,Barpeta,,,781315
2867,Old Market North,P.O.:Basirhat 24 Pgs. (N),,India,Barasat,West Bengal,NA,743411
2868,"Maniktala,",East Midnapore,,India,East Mednipur,West Bengal,NA,721636
20546,MOKDUMPUR                               ,BASULITALA                              ,,,MALDA                    ,,,732103
2869,"Under Alipurduar Muncipalty,","Duttapatty, Alipurduar",,India,Cooch Behar,West Bengal,NA,736121
14378,,,,,Gobordanga,,,
2870,"Ramkrishnanagar, Colonelgola,",Midnapur,,India,Midnapur,West Bengal,NA,721101
2871,N.S Road,Bongaigaon,,India,Goalpara,Assam,NA,783380
7476,,,,India,,Bihar,,
5981,"Govind Mitra Road, Nayatola",Patna,,India,Patna,Bihar,Patna,800004
14379,,,,,Barrackpore,,,
5982,"H.No-19-2-29/A/165/A/3, 2nd Floor, Near Shama Theatre","Jahanuma, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500035
14381,,,,,Anand,,,
7477,"22/12 First floor Yusuf Sarai,",,,India,,Delhi,,
2872,"203&205, 2nd Floor, Anupam Commercial Complex, Opposite Jawala Heri Market","Paschim, Vihar",,India,New Delhi,Delhi,NA,110063
20168,"277-A,SETIA COLONY,NEAR GANESH MANDIR   ",                                        ,,,SRI GANGANAGAR           ,,,0
2873,"125, Medical Complex,",G.E.Road,,India,Raipur,Chattisgarh,NA,492001
4033,"Shop No. 1 - 4, Plot No. 121, Pandurang Apartment, Suryodaya CHS, Sai Section, Ambernath East","Ambernath, Thane",,India,Thane,Maharashtra,Thane,421501
2874,"Plot No. 109-C, Unit No.202, Second Floor, Opposite J.N.Park, Nirmal CHS Industrial Estate Limited","Sion (E), Mumbai",,India,Mumbai,Maharashtra,NA,400020
2875,"Door No. 6-3-26,","Main Road,",,India,Secunderabad,Telangana,NA,501141
14382,Tandur R.R. Dist.,46087,Main Road,,Tandur,,,111111
14383,,Durgabari Road P.O.-Barpeta Road,,,Barpeta,,,781315
19933,BARA PIND ROAD                          ,                                        ,,,GORAYA                   ,,,       
14384,,,,,Madhepura,,,
14388,Katihar - 854 105.,Kanak Kunj Kali,Bari,,Katihar,,,854105
14389,,,,,Hyderabad,,,
5984,"127, Khair Nagar",Meerut,,India,Meerut,Uttar Pradesh,Meerut,250002
23313,,,,,Burdawan,West Bengal,,
19072,SORON GATE NAAWAB                       ,                                        ,,,KASGANJ                  ,,,207123
14391,Siwan Pin - 841 226,Naya Bazar Bail,Hata,,Siwan,,,841226
14392,,7-D Dilkusha,Market,,Jalandhar,,,144001
20359,"D1-D2/11,CIVIL LINES                    ",NEAR CANARA BANK                        ,,,RUDRAPUR                 ,,,248197
5988,"Shop No. 28, Miurabad","Leader Road, Allahabad",,India,Allahabad,Uttar Pradesh,Allahabad,211003
5986,"19-2-29/A/165/A/3, Near Shama Theater, Jahanuma","Falaknuma, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500053
5985,"53/B Ground Floor, Shanti Industrial Estate, Sarojini Naidu Road, Mulund West","Mulund, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400080
5987,"Shop No. 2, Parkwood Bewas Chowk","Ulhasnagar, Thane",,India,Thane,Maharashtra,Thane,421001
14394,Lane Kolkata - 700 012,3 Sreemonto,Dey,,,,,111111
14395,,,,,Jaipur,,,
5989,"J.S.Pareira Rashid Building, Room No. 9 1st Floor 16-26, Navjeevanwadi Dhobitalo","Kalbadevi, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400002
14396,Ghatlodiaahmedabad,3053Rd Floor,Kalasagar Shopping Hubopp Saibaba Templ,,Ahmedabad,,,380061
14397,,,,,Mysore,,,
14398,,,,,Ludhiana,,,
14399,Mob:- 9226615974,House No:- 618 Main Road Bazarpeth,At Post- Tal-Dapoli Dist:-Ratnagiri,,Dapoli,,,415712
14400,Pune Ratnagiri -415712,Bazar Peth Dapoli,Ratnagiri -,,Ratnagiri,,,415712
23314,,,,,Tanuku,Andra Pradesh,,
14401,,,,,Asansol,,,
7478,,,,India,,Delhi,,
2876,"Road No 31 Shop No.1, Property No.747","Sheet No.38D,Plot No.10 Jayant Soman Commercial Complex",,India,Yavatmal,Maharashtra,NA,445001
2877,"Main Najafgarh Road A-18, Gulab Bagh ( Nr. Nawada Metro Stn)",Opp. Metro Pillar No-738,,India,New Delhi,Delhi,NA,110059
23315,,,,,NALGONDA,Telangana,,
2878,"Manewada Road, 259/A/O, Rajabaksha Hanuman Nagar,","Tukdoji Putla Square, Nagpur",,India,Nagpur,Maharashtra,NA,440027
5990,"Shop No. 2, 14/23/2, Nawabia Market","Fountain, Agra",,India,Agra,Uttar Pradesh,Agra,282003
18793,"RONAL DSAY,ROAD                         ",BATTALA                                 ,,,AGARTALA                 ,,,799001
14402,,Xi/24A Bsnl Complex Samkrathi,Kottayam -,,Kottayam,,,686016
14403,,,,,Silchar,,,
20914,OLD MEDICINE MARKET                     ,AMINABAD                                ,,,LUCKNOW                  ,,,       
14406,Up,Ward No - 07 Arya Nagar,Robertsganj-Dist-Sonebhadra,,Robertsganj,,,231216
19073,THANDI SADAK                            ,KASGANJ                                 ,,,LUCKNOW                  ,,,       
21309,"S.NO.594/A,ARTH SHILP,2ND FLOOR         ","DATE GANPATI,SOUTH KASBA                ",,,SOLAPUR                  ,,,413007
18122,"364/ 250, 1 ST FLOOR,                   ","SWAMI SANNATHI STREET,                  ",,,TENKASI                  ,,,627811
2879,"18, P.D. Tandon Marg",Laxman Chowk,,India,Dehradun,Uttarakhand,NA,248001
2880,"Hospital Road,",Siwan,,India,Siwan,Bihar,NA,841226
2881,"106, Vishal Tower",District Center Janak Puri,,India,New Delhi,Delhi,NA,110058
22076,GANGIRI CHAURAHA                        ,                                        ,,,ALIGARH                  ,,,       
19571,AJANTA TALKIES ÿROAD                    ,ROTARY HALL KE PASS                     ,,,RATLAM                   ,,,457001
5991,"11, Obbaiah Lane, Akkipet Cross","Akkipet, Bangalore",,India,Bengaluru,Karnataka,Bangalore,560053
14407,Rudauli Distt. Barabanki,Amaniganj Road Katra,,,Barabanki,,,225411
5992,"Duladanga Road, Sanghatapara",Rampurhat,,India,Birbhum,West Bengal,Birbhum,731224
7479,"M-7, Lalwani Tower Hamidia Road",,,India,,Madhya Pradesh,,462001
21177,"RZF-774/25,STREET NO.14,RAJ NAGAR       ","PART II,PALAM COLONY,NEAR SEC 8,DWARKA  ",,,NEW DELHI                ,,,110045
14409,Nagpur -,H.No.1919/N/4 Ward No.75 Mulik Complex,Beside Centre Point Hotel Wardha Road,,Nagpur,,,440025
5993,"G 4 &5, Laxmi Plaza","Goley Colony, Nasik",,India,Nashik,Maharashtra,Nashik,422002
14410,,6-B Raja Ka Bagh Devi Road,Mainpuri-,,Mainpuri,,,111111
7480,"Ladwa District, Galli No.2,","Nr Indri Chowk, Kurukshetra,",,India,,Haryana,,
5994,"Chandravila Apartment, Near Govt Library, Vankibordi","Sayedpura, Surat",,India,Surat,Gujarat,Surat,395003
23321,,,,,Krishna,Andra Pradesh,,
23322,,,,,Jalpaiguri,West Bengal,,
14411,,Main Road,,,Madhubani,,,847211
2883,"Station Road,","Pandua, Dag No.1282,",,India,Hooghly,West Bengal,NA,712149
5995,Gandhi Nagar,Dhanbad,,India,Dhanbad,Jharkhand,Dhanbad,826001
2884,"1, Aidun Building B, Ground Floor","Dhobi Talao Lane, Mumbai",,India,Mumbai,Maharashtra,NA,400002
5996,"59/86, Baba Roop Chand Market, Canal Road, Medicine market, Birhana Road","Birhana Road, Kanpur",,India,Kanpur,Uttar Pradesh,Kanpur,208001
14413,Dhenkanal-759001,Muktadeipur,Sasan,,,,,759001
14415,Subhash Nagar Mandya-571401,No. 1828/1 Vinoba Road,No. 1828/1 Vinoba Road,,Mandya,,,571401
14416,,,,,Pune,,,
14417,,,,,Gandhinagar,,,
5997,"1, Shanta Durga House, Near Ice Factory, Ramwadi","Naupada, Thane West",,India,Navi Mumbai,Maharashtra,Navi Mumbai,400703
14418,,,,,Vashi,,,
14419,,Radhe Complex,Station Road,,Botad,,,364710
5998,"993/B, Anand Apartment","Sadashiv Peth, Pune",,India,Pune,Maharashtra,Pune,411030
14420,Opp. Railway Station Vasai Road(E),206/207 Dhuri Commerce Plaza,Next To Vasai Janata Bank,,Vasai,,,401202
5999,"3346 5B, Ground Floor, Survey No. 66 P, Bharat Coal Compound, Near Jaj International, Kale Marg, Bail Bazar, Kurla West","Kurla, Mumbai",,India,Mumbai,Maharashtra,Mumbai,400070
14421,,,,,Delhi,,,
14422,Bsk 3Rd Stage,574 30Th Main Road,Banagirinagar,,Bengaluru,,,560085
23323,,,,,Dehradun,Uttaranchal,,
21310,PATIL HOUD                              ,PATIL BUILDING                          ,,,MIRAJ                    ,,,416410
23329,,,,,Kendrapada,Orissa,,
14423,,Gulal Gali Reti Street,Moradabad -,,Moradabad,,,244001
14424,,Shop No.100 New Market,Mishra Bazar Ghazipur -,,Ghazipur,,,111111
14458,,,,,Moradabad,,,
22135,"SHOP NO. 18, FIRST FLOOR                ","SANJAY BAZAR, HOLI GATE                 ",,,MATHURA                  ,,,281001
19078,"SHOP NO.100, NEW MARKET                 ","MISHRA BAZAR,                           ",,,GHAZIPUR                 ,,,233001
6000,"21, KNC Road, Panchanan Market","Barasat, Kolkata",,India,Kolkata,West Bengal,Kolkata,700124
14459,Kurnool.518001,Shop No.52/13A,Old Bustand Road,,Kurnool,,,518001
2885,"New Area,","P.O - Dalmianagar,",,India,Rohtas,Bihar,NA,821305
14460,Dist - A.P.,A4-61/2 Kalabharathi Road,Ayyagaripeta Road Sathupally Khammam,,Khammam,,,507303
2900,"Loharpatty, Tamulbari Road,",Dibrugarh,,India,Dibrugarh,Assam,NA,786001
23326,,,,,Bangalore,Karnataka,,
14464,,,,,Kishanganj,,,
21579,CALTEX CHOWK                            ,                                        ,,,KISHANGANJ               ,,,       
6917,"66/4 Kaiborta Para Lane, Near Parizad Cinema, 16 Baptist Burial Ground Road","Salkia, Howrah",,India,Howrah,West Bengal,Howrah,711106
6001,"Khalisani, Chandannagore",Hooghly,,India,Howrah,West Bengal,Howrah,712138
14466,,,,,Nimta,,,
14461,,,,,Debra,,,
14465,,,,,Kalna,,,
14468,,,,,Chandigarh,,,
14467,,,,,Bashirhat,,,
6002,"Shop No. 2, Gangagir Enclave Lajjat Hotel","Sadashiv Peth, Pune",,India,Pune,Maharashtra,Pune,411030
14469,Karimnagar -,D.No.4-6-99 To 102 & 105 Shop No. 5 & 7,Ground Flr Shri Complex Shastri Road,,Karimnagar,,,505001
14470,Mau Phone No. 05461 222365,Majhwara Mode,Ghosi,,Mau,,,275304
6939,"18, Sreepur Road Kmc No. 21, Nandibagan Ward No. 106",Kolkata,,India,Kolkata,West Bengal,Kolkata,700078
14462,,,,,Saharanpur,,,
6003,"Shop No. 4, Plot No. A232, Sector 19, Evergreen CHSL","Kopar Khairane, Navi Mumbai",,India,Navi Mumbai,Maharashtra,Navi Mumbai,400709
14471,Hospital Road Gopalganj,Opp: Hospital,Gate,,,,,111111
14425,Lucknow Allahabad-,Uf 21 Bhardwaj Apartment7/6A,Hashimpur Road Near Balson Crossing,,Allahabad,,,211002
14463,Mau,Bramhsthan Sahadatpura,Maunath Bhanjan,,Mau,,,275101
6004,"1-19-72/22, Brindavan Colony, Dr.A.S.Rao Nagar","ECIL, Hyderabad",,India,Hyderabad,Telangana,Hyderabad,500062
14473,Banalore,No 67 Ground Floor 2Nd Stage Rajajinagar,Woc Rd Service Rd Basaveshwaranagar,,Bengaluru,,,560086
14472,Jungle At - Similipada Angul,Room Nos - 1 To 6 Plot No - 761/1179,Khata No - 168/1165 Mouza - Turanga,,Angul,,,759122
19632,"GROUND FLOOR, SHOP NO.1,                ","SHIV NAGAR COLONY,VIDISHA  ROAD         ",,,BHOPAL                   ,,,462038
2889,7 Mahatma Gandhi Rd.,Kolkata,,India,Kolkata,West Bengal,NA,700009
2901,"7, Scf, Gandhi Market,",The Mall,,India,Bhatinda,Punjab,NA,151005
20551,"41/A,1ST FLOOR                          ",RISHI BANKIM NAGAR                      ,,,BARUIPUR                 ,,,700144
2902,"Alipurduar Muncipality Santinagar, United Commercial Complex",1st Floor H/No-506/517 W/No-14 Po&Dist Alipurduar,,India,Cooch Behar,West Bengal,NA,736121
14476,Po+Dist. Jalpaiguri,W/No-6 H-No-71/199/A-S-5,Kamarpara,,,,,111111
2903,"6, Colootola Street, Room No.318, 3rd Floor",Kolkata,,India,Kolkata,West Bengal,NA,700073
2904,"Kadamtala, Patgola",Jalpaiguri,,India,Jalpaiguri,West Bengal,NA,735101
14478,,East Karyanand Nagar,Near Thana Chowk,,Lakhisarai,,,811311
14475,,1405/3 Kucha Dai Khana,Katra Sher Singh,,Amritsar,,,143006
14426,,61/134 Saptsagar Maidagin,Varanasi -,,Varanasi,,,221001
6005,"Plot No. 53-2, First Floor, Jupiter Colony","Sikh Village, Secunderabad",,India,Hyderabad,Telangana,Hyderabad,500003
20550,"4/4,PADMAPUKUR                          ","TARAKESWAR,HOOGHLY                      ",,,BARASAT                  ,,,712410
20552,"4/4,PADMAPUKUR                          ","TARAKESWAR,BHANDERHATI                  ",,,HOOGHLY                  ,,,712410
2905,"Upper Bazar Mahadeo Complex, S.N.Road,",Ranchi,,India,Ranchi,Jharkhand,NA,834001
14479,Bazar - Lakhisarai,Achla Sanam Complex,Purani,,,,,111111
14480,,,,,Rohtak,,,
14481,,,,,Rohtak,,,
23330,,,,,Firozpur,Punjab,,
18818,"1ST FLOOR, OLD MOTOR STAND ROAD,        ",DHARMANAGAR                             ,,,AGARTALA                 ,,,799250
6006,"Shop No. 1, Plot No. 46, Sector 5, Neelvardhman, New Panvel East","Panvel, Navi Mumbai",,India,Raigad,Maharashtra,Raigad,410206
